student_id,registration_number,full_name,gender,date_of_birth,cnic,city,province,email,phone,university,campus,degree_program,degree_code,batch_year,total_credits,total_quality_points,cgpa
114,2019-BS-AI-0114,Imran Malik,Male,2002-06-12,51770-2662338-5,Quetta,Punjab,imran.malik114@student.university.pk,03620952896,National University of Sciences and Technology,City Campus,BS Artificial Intelligence,BS-AI,2019,120,400.9,3.34
115,2019-BS-AI-0115,Hussain Malik,Male,2001-03-21,12490-5293691-3,Multan,Punjab,hussain.malik115@student.university.pk,03770210270,University of Karachi,Main Campus,BS Artificial Intelligence,BS-AI,2019,114,357.3,3.13
116,2022-BS-AI-0116,Imran Ahmed,Male,2006-09-15,93748-8669093-1,Peshawar,Punjab,imran.ahmed116@student.university.pk,03426354208,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2022,109,348.8,3.2
117,2020-BS-AI-0117,Farhan Khan,Male,2005-02-01,84798-7988844-2,Rawalpindi,Punjab,farhan.khan117@student.university.pk,03467611469,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2020,125,400.5,3.2
118,2021-BS-AI-0118,Hamza Sheikh,Male,2003-11-25,43246-1272499-5,Karachi,Balochistan,hamza.sheikh118@student.university.pk,03715843091,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2021,107,331.59999999999997,3.1
119,2021-BS-AI-0119,Hamza Syed,Male,2006-03-22,94252-3937508-7,Lahore,Islamabad Capital Territory,hamza.syed119@student.university.pk,03527905932,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2021,115,368.40000000000003,3.2
120,2019-BS-AI-0120,Iqra Hussain,Female,1998-09-16,51365-6202210-8,Multan,Sindh,iqra.hussain120@student.university.pk,03437057085,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2019,121,394.5,3.26
121,2021-BS-AI-0121,Hafsa Butt,Female,1998-05-30,26315-7174337-6,Rawalpindi,KPK,hafsa.butt121@student.university.pk,03516416148,University of Lahore,North Campus,BS Artificial Intelligence,BS-AI,2021,108,364.90000000000003,3.38
122,2019-BS-AI-0122,Sadia Yousaf,Female,2001-10-20,65640-2324175-6,Islamabad,Balochistan,sadia.yousaf122@student.university.pk,03759304469,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2019,123,375.2,3.05
123,2020-BS-AI-0123,Zain Rana,Male,1999-02-25,68183-6897979-7,Lahore,KPK,zain.rana123@student.university.pk,03451137177,Punjab University College of Information Technology,South Campus,BS Artificial Intelligence,BS-AI,2020,120,414.3,3.45
124,2019-BS-AI-0124,Hamza Javed,Male,2001-01-29,28714-8351320-0,Karachi,Sindh,hamza.javed124@student.university.pk,03658762794,University of Karachi,City Campus,BS Artificial Intelligence,BS-AI,2019,124,410.7,3.31
125,2022-BS-AI-0125,Ali Syed,Male,2006-09-24,58623-7241348-7,Quetta,KPK,ali.syed125@student.university.pk,03686134287,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2022,133,420.2,3.16
126,2022-BS-AI-0126,Hussain Shaikh,Male,2002-06-19,77861-7492570-8,Quetta,KPK,hussain.shaikh126@student.university.pk,03325226815,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2022,123,403.4,3.28
127,2020-BS-AI-0127,Saad Butt,Male,2005-11-23,26074-3277144-1,Multan,Punjab,saad.butt127@student.university.pk,03948329479,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2020,114,349.9,3.07
128,2021-BS-AI-0128,Iqra Ilyas,Female,1998-12-26,30644-3920762-5,Quetta,KPK,iqra.ilyas128@student.university.pk,03183819367,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2021,127,397.3,3.13
129,2022-BS-AI-0129,Hassan Qureshi,Male,2006-11-19,82305-3177199-9,Islamabad,Punjab,hassan.qureshi129@student.university.pk,03713527782,National University of Sciences and Technology,North Campus,BS Artificial Intelligence,BS-AI,2022,113,367.9,3.26
130,2020-BS-AI-0130,Ali Chaudhry,Male,2002-06-19,51553-2244282-7,Multan,Islamabad Capital Territory,ali.chaudhry130@student.university.pk,03664953237,University of Karachi,Main Campus,BS Artificial Intelligence,BS-AI,2020,122,404.2,3.31
131,2020-BS-AI-0131,Madiha Hussain,Female,2007-11-06,49862-3762487-2,Islamabad,Punjab,madiha.hussain131@student.university.pk,03677493234,National University of Computer and Emerging Sciences,Main Campus,BS Artificial Intelligence,BS-AI,2020,111,338.6,3.05
132,2020-BS-AI-0132,Maryam Shaikh,Female,2003-10-27,91922-6080553-9,Peshawar,Sindh,maryam.shaikh132@student.university.pk,03436347197,University of Lahore,North Campus,BS Artificial Intelligence,BS-AI,2020,121,388.7,3.21
133,2021-BS-AI-0133,Usman Hussain,Male,1999-12-03,95344-4536777-9,Quetta,Islamabad Capital Territory,usman.hussain133@student.university.pk,03013808225,National University of Computer and Emerging Sciences,Main Campus,BS Artificial Intelligence,BS-AI,2021,121,407.9,3.37
134,2021-BS-AI-0134,Ayesha Mirza,Female,2007-12-21,69446-2224284-0,Peshawar,KPK,ayesha.mirza134@student.university.pk,03742866956,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2021,128,416.7,3.26
135,2021-BS-AI-0135,Kashif Javed,Male,2003-06-07,55268-7689354-2,Multan,Punjab,kashif.javed135@student.university.pk,03591424562,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2021,123,400.3,3.25
136,2019-BS-AI-0136,Sara Rana,Female,2000-09-17,16632-5868949-6,Multan,Sindh,sara.rana136@student.university.pk,03470343755,COMSATS University Islamabad,City Campus,BS Artificial Intelligence,BS-AI,2019,120,406.7,3.39
137,2022-BS-AI-0137,Maryam Raza,Female,2007-02-15,75373-6176450-7,Quetta,Islamabad Capital Territory,maryam.raza137@student.university.pk,03535479101,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2022,109,344.3,3.16
138,2019-BS-AI-0138,Ali Yousaf,Male,2003-09-02,46877-9302946-9,Multan,Punjab,ali.yousaf138@student.university.pk,03388295121,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2019,115,391.2,3.4
139,2022-BS-AI-0139,Laiba Khan,Female,2007-07-03,57964-1759041-6,Lahore,Balochistan,laiba.khan139@student.university.pk,03245496951,University of Lahore,North Campus,BS Artificial Intelligence,BS-AI,2022,120,414.2,3.45
140,2019-BS-AI-0140,Salman Shaikh,Male,2004-03-16,26864-2622046-6,Peshawar,Sindh,salman.shaikh140@student.university.pk,03677680031,Punjab University College of Information Technology,North Campus,BS Artificial Intelligence,BS-AI,2019,123,419.6,3.41
141,2019-BS-AI-0141,Maham Shaikh,Female,2006-06-20,15100-3299088-5,Islamabad,Punjab,maham.shaikh141@student.university.pk,03978333267,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2019,114,387.6,3.4
142,2021-BS-AI-0142,Sadia Hussain,Female,2004-10-19,87820-6643410-8,Islamabad,KPK,sadia.hussain142@student.university.pk,03952752377,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2021,125,431.5,3.45
143,2019-BS-AI-0143,Laiba Mirza,Female,2007-02-24,88238-8962302-4,Karachi,KPK,laiba.mirza143@student.university.pk,03524710878,Punjab University College of Information Technology,North Campus,BS Artificial Intelligence,BS-AI,2019,121,383.0,3.17
144,2020-BS-AI-0144,Muhammad Mirza,Male,1999-11-30,12482-8399399-5,Faisalabad,Punjab,muhammad.mirza144@student.university.pk,03314237322,University of Karachi,Main Campus,BS Artificial Intelligence,BS-AI,2020,127,417.7,3.29
145,2020-BS-AI-0145,Hira Javed,Female,2005-09-29,77984-4478616-8,Rawalpindi,Balochistan,hira.javed145@student.university.pk,03892071195,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2020,111,373.6,3.37
146,2021-BS-AI-0146,Hafsa Yousaf,Female,2001-07-09,89963-9123194-3,Islamabad,Balochistan,hafsa.yousaf146@student.university.pk,03855946354,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2021,119,365.4,3.07
147,2021-BS-AI-0147,Saad Chaudhry,Male,2000-07-10,83464-5587856-4,Peshawar,KPK,saad.chaudhry147@student.university.pk,03375632882,National University of Sciences and Technology,South Campus,BS Artificial Intelligence,BS-AI,2021,118,397.2,3.37
148,2021-BS-AI-0148,Fahad Yousaf,Male,2007-03-07,67983-5302415-7,Quetta,Punjab,fahad.yousaf148@student.university.pk,03415646068,National University of Sciences and Technology,Main Campus,BS Artificial Intelligence,BS-AI,2021,128,418.0,3.27
149,2020-BS-AI-0149,Salman Butt,Male,2004-04-21,16653-9909397-3,Peshawar,Punjab,salman.butt149@student.university.pk,03192634772,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2020,118,390.5,3.31
150,2022-BS-AI-0150,Muhammad Ahmed,Male,2002-08-20,95575-8980915-7,Quetta,Balochistan,muhammad.ahmed150@student.university.pk,03128450513,National University of Computer and Emerging Sciences,City Campus,BS Artificial Intelligence,BS-AI,2022,124,418.3,3.37
151,2020-BS-AI-0151,Zain Rana,Male,2001-03-15,64773-3949245-0,Karachi,Sindh,zain.rana151@student.university.pk,03941168067,University of Karachi,Main Campus,BS Artificial Intelligence,BS-AI,2020,117,373.4,3.19
152,2021-BS-AI-0152,Hafsa Raza,Female,2006-05-26,47298-8622712-8,Peshawar,Sindh,hafsa.raza152@student.university.pk,03050049524,University of Karachi,Main Campus,BS Artificial Intelligence,BS-AI,2021,111,353.3,3.18
153,2021-BS-AI-0153,Hira Ilyas,Female,2001-01-22,34405-1236293-5,Rawalpindi,Sindh,hira.ilyas153@student.university.pk,03531809610,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2021,112,370.6,3.31
154,2019-BS-AI-0154,Sana Raza,Female,2004-11-07,34219-3359075-7,Faisalabad,Balochistan,sana.raza154@student.university.pk,03854013571,National University of Computer and Emerging Sciences,South Campus,BS Artificial Intelligence,BS-AI,2019,115,383.8,3.34
155,2019-BS-AI-0155,Maryam Khan,Female,2000-12-04,44282-7032283-3,Faisalabad,Punjab,maryam.khan155@student.university.pk,03745835371,National University of Sciences and Technology,North Campus,BS Artificial Intelligence,BS-AI,2019,135,455.6,3.37
156,2021-BS-AI-0156,Hassan Ilyas,Male,2001-06-10,58174-4705235-3,Islamabad,Balochistan,hassan.ilyas156@student.university.pk,03851738753,University of Lahore,Main Campus,BS Artificial Intelligence,BS-AI,2021,126,426.2,3.38
157,2020-BS-AI-0157,Farhan Hussain,Male,2003-02-07,99173-2373555-8,Quetta,Balochistan,farhan.hussain157@student.university.pk,03873193474,University of Karachi,City Campus,BS Artificial Intelligence,BS-AI,2020,124,393.0,3.17
158,2020-BS-AI-0158,Madiha Sheikh,Female,2004-04-29,53007-9729882-7,Lahore,Sindh,madiha.sheikh158@student.university.pk,03877845324,COMSATS University Islamabad,City Campus,BS Artificial Intelligence,BS-AI,2020,125,408.7,3.27
159,2022-BS-AI-0159,Salman Mirza,Male,1999-01-08,83912-1968662-8,Multan,Sindh,salman.mirza159@student.university.pk,03727709269,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2022,122,395.5,3.24
160,2022-BS-AI-0160,Laiba Khan,Female,2002-06-10,55158-2069713-8,Peshawar,Sindh,laiba.khan160@student.university.pk,03387619624,National University of Computer and Emerging Sciences,Main Campus,BS Artificial Intelligence,BS-AI,2022,123,390.7,3.18
161,2021-BS-AI-0161,Ali Mirza,Male,1998-05-10,60132-8525204-6,Peshawar,Balochistan,ali.mirza161@student.university.pk,03228176954,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2021,135,444.8,3.29
162,2020-BS-AI-0162,Zainab Hussain,Female,2005-04-30,10455-1381435-4,Quetta,Sindh,zainab.hussain162@student.university.pk,03282109613,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2020,127,421.6,3.32
163,2020-BS-AI-0163,Anum Yousaf,Female,2007-03-27,24790-1540516-6,Rawalpindi,Punjab,anum.yousaf163@student.university.pk,03756460773,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2020,127,427.9,3.37
164,2020-BS-AI-0164,Bilal Qureshi,Male,1998-10-03,15798-7748892-7,Lahore,Islamabad Capital Territory,bilal.qureshi164@student.university.pk,03069920305,University of Karachi,Main Campus,BS Artificial Intelligence,BS-AI,2020,125,408.3,3.27
165,2020-BS-AI-0165,Salman Malik,Male,1999-07-28,49552-3403511-8,Peshawar,Punjab,salman.malik165@student.university.pk,03952802529,University of Karachi,North Campus,BS Artificial Intelligence,BS-AI,2020,116,392.40000000000003,3.38
166,2022-BS-AI-0166,Imran Chaudhry,Male,2001-02-01,16145-6778321-6,Karachi,Islamabad Capital Territory,imran.chaudhry166@student.university.pk,03933505978,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2022,107,359.3,3.36
167,2020-BS-AI-0167,Anum Javed,Female,1999-09-04,49418-3421820-7,Peshawar,Balochistan,anum.javed167@student.university.pk,03282199509,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2020,119,385.4,3.24
168,2019-BS-AI-0168,Imran Javed,Male,2004-04-01,68954-7225647-1,Islamabad,Balochistan,imran.javed168@student.university.pk,03344224936,COMSATS University Islamabad,North Campus,BS Artificial Intelligence,BS-AI,2019,126,410.90000000000003,3.26
169,2022-BS-AI-0169,Muhammad Butt,Male,2002-03-25,37379-6586214-4,Karachi,Sindh,muhammad.butt169@student.university.pk,03388864147,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2022,123,408.8,3.32
170,2022-BS-AI-0170,Salman Qureshi,Male,2006-04-26,41369-6395804-4,Lahore,Balochistan,salman.qureshi170@student.university.pk,03391121400,University of Lahore,City Campus,BS Artificial Intelligence,BS-AI,2022,122,361.0,2.96
171,2022-BS-AI-0171,Sadia Shaikh,Female,2001-06-17,51973-4407913-5,Peshawar,KPK,sadia.shaikh171@student.university.pk,03876743428,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2022,129,441.2,3.42
172,2021-BS-AI-0172,Anum Malik,Female,2004-04-23,29976-4291551-5,Rawalpindi,Punjab,anum.malik172@student.university.pk,03045000508,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2021,103,348.4,3.38
173,2022-BS-AI-0173,Fahad Syed,Male,2003-08-08,32050-6908535-2,Quetta,KPK,fahad.syed173@student.university.pk,03796126771,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2022,130,427.3,3.29
174,2019-BS-AI-0174,Farhan Raza,Male,2007-12-22,64053-3306725-3,Karachi,Islamabad Capital Territory,farhan.raza174@student.university.pk,03019976458,University of Lahore,Main Campus,BS Artificial Intelligence,BS-AI,2019,123,417.8,3.4
175,2022-BS-AI-0175,Hussain Khan,Male,2000-06-14,12061-1110936-8,Multan,KPK,hussain.khan175@student.university.pk,03092924441,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2022,118,376.8,3.19
176,2020-BS-AI-0176,Ayesha Khan,Female,2003-12-09,24026-2615878-8,Peshawar,Islamabad Capital Territory,ayesha.khan176@student.university.pk,03412300840,University of Karachi,South Campus,BS Artificial Intelligence,BS-AI,2020,112,368.7,3.29
177,2022-BS-AI-0177,Bilal Qureshi,Male,2004-12-13,70161-5080351-3,Peshawar,KPK,bilal.qureshi177@student.university.pk,03463270536,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2022,115,380.0,3.3
178,2019-BS-AI-0178,Zainab Malik,Female,1999-01-18,32463-2387242-7,Faisalabad,Balochistan,zainab.malik178@student.university.pk,03684182331,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2019,110,350.4,3.19
179,2019-BS-AI-0179,Maham Ahmed,Female,2003-12-04,19744-5703878-8,Karachi,Punjab,maham.ahmed179@student.university.pk,03386072480,Punjab University College of Information Technology,North Campus,BS Artificial Intelligence,BS-AI,2019,116,357.2,3.08
180,2020-BS-AI-0180,Usman Rana,Male,1998-03-06,83919-5034453-9,Rawalpindi,Islamabad Capital Territory,usman.rana180@student.university.pk,03263458386,National University of Computer and Emerging Sciences,North Campus,BS Artificial Intelligence,BS-AI,2020,122,398.5,3.27
181,2022-BS-AI-0181,Maham Yousaf,Female,2006-06-22,40427-2275374-5,Islamabad,Sindh,maham.yousaf181@student.university.pk,03856420476,National University of Computer and Emerging Sciences,Main Campus,BS Artificial Intelligence,BS-AI,2022,108,371.0,3.44
182,2022-BS-AI-0182,Maham Khan,Female,2005-02-10,34345-7376562-1,Peshawar,Balochistan,maham.khan182@student.university.pk,03740620216,National University of Sciences and Technology,South Campus,BS Artificial Intelligence,BS-AI,2022,116,381.2,3.29
183,2021-BS-AI-0183,Maryam Sheikh,Female,1998-12-03,57277-2787627-1,Peshawar,Punjab,maryam.sheikh183@student.university.pk,03695080736,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2021,131,451.8,3.45
184,2022-BS-AI-0184,Zain Ilyas,Male,2002-01-14,83005-9597330-6,Peshawar,Sindh,zain.ilyas184@student.university.pk,03221716836,COMSATS University Islamabad,South Campus,BS Artificial Intelligence,BS-AI,2022,120,392.70000000000005,3.27
185,2021-BS-AI-0185,Ahmed Sheikh,Male,2001-12-20,64238-7506196-1,Lahore,Islamabad Capital Territory,ahmed.sheikh185@student.university.pk,03953544301,Punjab University College of Information Technology,Main Campus,BS Artificial Intelligence,BS-AI,2021,122,406.6,3.33
186,2019-BS-AI-0186,Usman Yousaf,Male,1999-11-26,31916-8292657-4,Islamabad,KPK,usman.yousaf186@student.university.pk,03446024950,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2019,107,344.2,3.22
187,2020-BS-AI-0187,Laiba Mirza,Female,2006-10-11,70012-2794698-2,Lahore,KPK,laiba.mirza187@student.university.pk,03443096758,University of Lahore,South Campus,BS Artificial Intelligence,BS-AI,2020,121,416.1,3.44
188,2021-BS-AI-0188,Ayesha Yousaf,Female,2001-09-22,52030-4369728-7,Faisalabad,KPK,ayesha.yousaf188@student.university.pk,03754927535,Punjab University College of Information Technology,City Campus,BS Artificial Intelligence,BS-AI,2021,115,377.8,3.29
189,2021-BS-AI-0189,Iqra Yousaf,Female,2001-07-31,61502-7123944-1,Peshawar,Balochistan,iqra.yousaf189@student.university.pk,03942537638,National University of Sciences and Technology,South Campus,BS Artificial Intelligence,BS-AI,2021,128,437.8,3.42
190,2022-BS-AI-0190,Usman Khan,Male,2006-02-26,98208-9376917-2,Multan,Punjab,usman.khan190@student.university.pk,03749101812,University of Lahore,Main Campus,BS Artificial Intelligence,BS-AI,2022,111,347.7,3.13
